imdbID,imdbRating,Country,data_created_time,data_updateded_time
tt0468569,9.0,"United States, United Kingdom",2025-02-26,2025-02-26
tt12003946,6.7,"United States, Canada, Japan",2025-02-26,2025-02-26
tt14668630,6.1,"United States, United Kingdom, Italy",2025-02-26,2025-02-26
tt10855768,7.1,"United States, Russia",2025-02-26,2025-02-26
tt10304142,6.1,"United States, Japan",2025-02-26,2025-02-26
tt27155038,5.7,United States,2025-02-26,2025-02-26
tt15799866,5.3,"United States, Mexico",2025-02-26,2025-02-26
tt10633456,7.4,United States,2025-02-26,2025-02-26
tt14230388,6.5,United States,2025-02-26,2025-02-26
tt10028196,5.6,India,2025-02-26,2025-02-26
tt1448754,6.2,"United States, Canada, Australia",2025-02-26,2025-02-26
tt10665342,5.0,United States,2025-02-26,2025-02-26
tt10168670,6.8,"Italy, United States",2025-02-26,2025-02-26
tt12193804,6.6,United States,2025-02-26,2025-02-26
tt9731598,6.4,United States,2025-02-26,2025-02-26
tt15153532,6.3,"United States, United Kingdom",2025-02-26,2025-02-26
tt13640696,6.5,"United Kingdom, United States",2025-02-26,2025-02-26
tt15679400,6.1,"United States, Japan, China",2025-02-26,2025-02-26
tt3758542,6.4,"United States, United Kingdom, Italy, Saudi Arabia",2025-02-26,2025-02-26
tt9686790,5.5,United States,2025-02-26,2025-02-26
tt8080204,5.5,"United States, United Kingdom, Canada",2025-02-26,2025-02-26
tt11813216,7.7,"Ireland, United Kingdom, United States",2025-02-26,2025-02-26
tt10767052,6.5,"United Kingdom, United States, New Zealand",2025-02-26,2025-02-26
tt21942866,6.9,"United States, Canada",2025-02-26,2025-02-26
tt14209916,5.9,"United States, Netherlands, New Zealand, Ireland, United Kingdom",2025-02-26,2025-02-26
tt10275534,6.6,"United States, Canada",2025-02-26,2025-02-26
tt9288740,4.0,"United States, Canada, United Kingdom",2025-02-26,2025-02-26
tt14097206,6.8,United Kingdom,2025-02-26,2025-02-26
tt7720142,4.7,"United States, Italy",2025-02-26,2025-02-26
tt14013772,4.2,United States,2025-02-26,2025-02-26
tt14208870,7.5,"United States, India",2025-02-26,2025-02-26
tt3463938,4.1,"United States, United Kingdom, Ireland",2025-02-26,2025-02-26
tt13521006,6.7,"United States, United Kingdom, Finland, Canada",2025-02-26,2025-02-26
tt15268244,6.4,United States,2025-02-26,2025-02-26
tt4896168,5.1,"United States, Canada",2025-02-26,2025-02-26
tt11198810,7.3,"United States, Japan",2025-02-26,2025-02-26
tt13651794,6.8,United States,2025-02-26,2025-02-26
tt14458442,6.5,"United Kingdom, France",2025-02-26,2025-02-26
tt8373206,5.7,United States,2025-02-26,2025-02-26
tt21376908,7.3,United States,2025-02-26,2025-02-26
tt8002382,5.9,United States,2025-02-26,2025-02-26
tt15683734,5.2,"United States, Canada",2025-02-26,2025-02-26
tt13130024,5.2,Canada,2025-02-26,2025-02-26
tt1736633,7.6,"Norway, Denmark, Sweden",2025-02-26,2025-02-26
tt21991654,5.5,"United States, United Kingdom, Netherlands",2025-02-26,2025-02-26
tt1441912,7.3,"Spain, United States",2025-02-26,2025-02-26
tt14454876,5.9,"United Kingdom, United States",2025-02-26,2025-02-26
tt14147224,4.6,United States,2025-02-26,2025-02-26
tt8270664,4.0,United States,2025-02-26,2025-02-26
tt11773810,5.1,France,2025-02-26,2025-02-26
tt21374850,7.5,United States,2025-02-26,2025-02-26
tt27619382,5.2,"United States, United Kingdom, Canada",2025-02-26,2025-02-26
tt8129806,7.1,United States,2025-02-26,2025-02-26
tt22394702,3.4,United States,2025-02-26,2025-02-26
tt14402146,6.7,"United Kingdom, United States",2025-02-26,2025-02-26
tt0438315,7.2,"United States, Germany",2025-02-26,2025-02-26
tt26450742,4.2,United States,2025-02-26,2025-02-26
tt0387564,7.6,United States,2025-02-26,2025-02-26
tt9013340,4.7,United States,2025-02-26,2025-02-26
tt15422224,4.6,"United States, Serbia, Netherlands",2025-02-26,2025-02-26
tt13660266,7.7,United States,2025-02-26,2025-02-26
tt14849038,3.7,United States,2025-02-26,2025-02-26
tt11893676,5.3,"United Kingdom, Ireland",2025-02-26,2025-02-26
tt1951264,7.5,United States,2025-02-26,2025-02-26
tt0468489,7.1,United States,2025-02-26,2025-02-26
tt0099348,8.0,"United States, United Kingdom",2025-02-26,2025-02-26
tt0280707,7.2,"United Kingdom, Italy, United States",2025-02-26,2025-02-26
tt0765120,6.6,"China, France, Hong Kong, United States",2025-02-26,2025-02-26
tt1659337,7.9,United States,2025-02-26,2025-02-26
tt1392170,7.2,United States,2025-02-26,2025-02-26
tt0102685,7.3,"United States, Japan",2025-02-26,2025-02-26
tt0119349,7.3,"France, United States",2025-02-26,2025-02-26
tt2911666,7.4,United States,2025-02-26,2025-02-26
tt0276751,7.1,"United Kingdom, United States, France",2025-02-26,2025-02-26
tt7461272,6.5,"United States, United Kingdom, India",2025-02-26,2025-02-26
tt5629084,7.6,United Kingdom,2025-02-26,2025-02-26
tt9317274,N/A,"France, Tunisia, Luxembourg, Belgium, Germany, United States",2025-02-26,2025-02-26
tt0114787,8.0,"Federal Republic of Yugoslavia, France, Germany, Bulgaria, Czech Republic, Hungary",2025-02-26,2025-02-26
tt17164334,N/A,"Russia, Cyprus",2025-02-26,2025-02-26
tt9572006,4.8,"Russia, Hungary",2025-02-26,2025-02-26
tt17538510,6.4,"Russia, France, Switzerland",2025-02-26,2025-02-26
tt15815090,5.8,Russia,2025-02-26,2025-02-26
tt0318462,7.7,"United Kingdom, United States, France, Argentina, Peru, Chile, Germany",2025-02-26,2025-02-26
tt4741504,4.7,Poland,2025-02-26,2025-02-26
tt8613070,8.1,France,2025-02-26,2025-02-26
tt17009348,6.8,"France, United States",2025-02-26,2025-02-26
tt0211915,8.3,"France, Germany",2025-02-26,2025-02-26
tt0256103,6.0,"France, United Kingdom, Germany",2025-02-26,2025-02-26
tt13880104,7.4,France,2025-02-26,2025-02-26
tt12264966,6.5,"France, Italy, United Kingdom, United States",2025-02-26,2025-02-26
tt17277414,6.7,"France, Belgium, United Kingdom",2025-02-26,2025-02-26
tt17505492,5.7,"France, Belgium",2025-02-26,2025-02-26
tt19815386,6.5,France,2025-02-26,2025-02-26
tt1550312,7.3,"Canada, France",2025-02-26,2025-02-26
tt10457128,6.9,"France, Belgium",2025-02-26,2025-02-26
tt13639204,6.1,France,2025-02-26,2025-02-26
tt13204490,7.4,France,2025-02-26,2025-02-26
tt13217988,6.6,"France, Belgium",2025-02-26,2025-02-26
tt13531468,7.1,"France, Belgium, Netherlands",2025-02-26,2025-02-26
tt16987062,6.6,"France, Germany",2025-02-26,2025-02-26
tt16606592,6.7,"France, Belgium",2025-02-26,2025-02-26
tt13482828,7.0,"France, United Kingdom, Germany",2025-02-26,2025-02-26
tt5639354,7.2,"Chile, Spain, Germany, United States",2025-02-26,2025-02-26
tt13729232,6.6,"France, Canada",2025-02-26,2025-02-26
tt16953666,7.0,"France, Belgium",2025-02-26,2025-02-26
tt19891500,6.3,"France, Taiwan",2025-02-26,2025-02-26
tt7374926,6.3,"France, Germany",2025-02-26,2025-02-26
tt15385664,N/A,"France, Belgium",2025-02-26,2025-02-26
tt26448811,6.8,"France, Japan",2025-02-26,2025-02-26
tt19719862,6.8,France,2025-02-26,2025-02-26
tt13361648,5.9,France,2025-02-26,2025-02-26
tt15376894,6.8,France,2025-02-26,2025-02-26
tt10290244,7.1,"France, Luxembourg, Canada, United States",2025-02-26,2025-02-26
tt14335980,5.9,"France, Belgium",2025-02-26,2025-02-26
tt23741324,6.9,France,2025-02-26,2025-02-26
tt18550140,7.3,"Germany, Denmark, France, Sweden, Jordan, Italy",2025-02-26,2025-02-26
tt15152316,4.7,France,2025-02-26,2025-02-26
tt14534796,6.4,"France, Belgium",2025-02-26,2025-02-26
tt9320184,7.1,"France, Luxembourg, Canada, Netherlands",2025-02-26,2025-02-26
tt18317064,7.1,"Belgium, France",2025-02-26,2025-02-26
tt21382354,N/A,France,2025-02-26,2025-02-26
tt15403712,6.8,France,2025-02-26,2025-02-26
tt17009856,6.8,France,2025-02-26,2025-02-26
tt14590650,N/A,"France, Belgium",2025-02-26,2025-02-26
tt19719836,7.0,"France, Germany, Belgium, South Korea, Romania, Cambodia, Qatar",2025-02-26,2025-02-26
tt16252698,6.6,"France, Germany",2025-02-26,2025-02-26
tt14275050,6.7,"France, Germany, Luxembourg, Norway",2025-02-26,2025-02-26
tt2278871,7.7,"France, Belgium, Spain",2025-02-26,2025-02-26
tt15006566,7.5,"Spain, France",2025-02-26,2025-02-26
tt12847680,5.9,"France, Switzerland",2025-02-26,2025-02-26
tt26255358,7.0,France,2025-02-26,2025-02-26
tt14313434,6.7,France,2025-02-26,2025-02-26
tt14976386,6.6,"France, Italy",2025-02-26,2025-02-26
tt6993614,5.7,"France, Japan",2025-02-26,2025-02-26
tt13729364,6.6,France,2025-02-26,2025-02-26
tt19758084,N/A,France,2025-02-26,2025-02-26
tt12819094,5.7,"Belgium, France, Spain",2025-02-26,2025-02-26
tt13391708,6.7,France,2025-02-26,2025-02-26
tt17014214,6.6,France,2025-02-26,2025-02-26
tt13389730,6.8,France,2025-02-26,2025-02-26
tt0064040,8.1,"France, Italy",2025-02-26,2025-02-26
tt0039822,7.6,France,2025-02-26,2025-02-26
tt0061473,6.9,France,2025-02-26,2025-02-26
tt0052893,7.8,"France, Japan",2025-02-26,2025-02-26
tt0073166,6.1,France,2025-02-26,2025-02-26
tt0054426,6.9,"France, Italy",2025-02-26,2025-02-26
tt17014214,6.6,France,2025-02-26,2025-02-26
tt14860210,5.9,"France, Senegal",2025-02-26,2025-02-26
tt0053198,8.0,France,2025-02-26,2025-02-26
tt21230074,7.2,Croatia,2025-02-26,2025-02-26
tt18072540,5.2,Spain,2025-02-26,2025-02-26
tt21199996,4.4,Spain,2025-02-26,2025-02-26
tt20215670,5.9,"Spain, France",2025-02-26,2025-02-26
tt11930126,7.0,"Spain, Italy",2025-02-26,2025-02-26
tt21909682,7.1,Spain,2025-02-26,2025-02-26
tt11777920,5.2,"Spain, Senegal, Mexico",2025-02-26,2025-02-26
tt7710588,6.8,Spain,2025-02-26,2025-02-26
tt12748562,5.6,"Spain, Germany",2025-02-26,2025-02-26
tt13055264,6.2,"Spain, France",2025-02-26,2025-02-26
tt0230600,7.6,"Spain, France, United States",2025-02-26,2025-02-26
tt13968380,5.3,Spain,2025-02-26,2025-02-26
tt15850538,N/A,Spain,2025-02-26,2025-02-26
tt15128358,6.9,Spain,2025-02-26,2025-02-26
tt6277462,5.6,"India, United Kingdom, United States",2025-02-26,2025-02-26
tt7466810,8.7,India,2025-02-26,2025-02-26
tt15386680,7.7,India,2025-02-26,2025-02-26
tt9681686,7.4,"India, France, United States",2025-02-26,2025-02-26
tt16915972,6.7,Indonesia,2025-02-26,2025-02-26
tt21154728,N/A,Indonesia,2025-02-26,2025-02-26
tt19623228,7.1,"Denmark, Iceland, France, Sweden",2025-02-26,2025-02-26
tt0093342,8.1,Iran,2025-02-26,2025-02-26
tt0111845,7.7,"Iran, France",2025-02-26,2025-02-26
tt0105888,7.9,Iran,2025-02-26,2025-02-26
tt21378744,7.1,Iran,2025-02-26,2025-02-26
tt13920920,6.5,"Iran, France",2025-02-26,2025-02-26
tt20205236,7.3,Iran,2025-02-26,2025-02-26
tt8269552,7.0,"Iran, United States",2025-02-26,2025-02-26
tt19653180,7.9,Iran,2025-02-26,2025-02-26
tt13419036,7.6,Lithuania,2025-02-26,2025-02-26
tt10514056,6.8,Canada,2025-02-26,2025-02-26
tt20199286,6.9,Canada,2025-02-26,2025-02-26
tt1255953,8.3,"Canada, France",2025-02-26,2025-02-26
tt11790268,7.4,"Argentina, Canada",2025-02-26,2025-02-26
tt14036276,4.3,Canada,2025-02-26,2025-02-26
tt0278731,6.7,"Canada, United Kingdom",2025-02-26,2025-02-26
tt6443330,7.1,Israel,2025-02-26,2025-02-26
tt15242330,8.1,Japan,2025-02-26,2025-02-26
tt11535228,6.8,South Korea,2025-02-26,2025-02-26
tt21800888,7.0,South Korea,2025-02-26,2025-02-26
tt13056052,7.1,South Korea,2025-02-26,2025-02-26
tt6931658,6.7,South Korea,2025-02-26,2025-02-26
tt16428256,7.6,Japan,2025-02-26,2025-02-26
tt26862791,N/A,Japan,2025-02-26,2025-02-26
tt21223380,6.8,Japan,2025-02-26,2025-02-26
tt22868842,6.9,Japan,2025-02-26,2025-02-26
tt15737898,7.9,Japan,2025-02-26,2025-02-26
tt0094625,8.0,Japan,2025-02-26,2025-02-26
tt27348312,7.2,Japan,2025-02-26,2025-02-26
tt2458948,8.0,Japan,2025-02-26,2025-02-26
tt9881586,9.0,N/A,2025-02-26,2025-02-26
tt28036417,7.7,Japan,2025-02-26,2025-02-26
tt14379088,6.1,Japan,2025-02-26,2025-02-26
tt22474136,6.2,Japan,2025-02-26,2025-02-26
tt27554389,6.3,Japan,2025-02-26,2025-02-26
tt16418362,7.0,Japan,2025-02-26,2025-02-26
tt19413836,N/A,Japan,2025-02-26,2025-02-26
tt26674627,5.7,"Japan, United States",2025-02-26,2025-02-26
tt15450826,6.9,Japan,2025-02-26,2025-02-26
tt27190932,7.6,Japan,2025-02-26,2025-02-26
tt15439344,7.0,Japan,2025-02-26,2025-02-26
tt6578572,7.6,"Japan, United States",2025-02-26,2025-02-26
tt0768120,7.8,Japan,2025-02-26,2025-02-26
tt19869122,6.9,Japan,2025-02-26,2025-02-26
tt27881314,6.6,Japan,2025-02-26,2025-02-26
tt27626792,N/A,Japan,2025-02-26,2025-02-26
tt0074102,6.6,"Japan, France",2025-02-26,2025-02-26
tt25582396,6.0,Japan,2025-02-26,2025-02-26
tt23644572,4.6,Japan,2025-02-26,2025-02-26
tt20860298,N/A,Japan,2025-02-26,2025-02-26
tt21652624,5.9,Japan,2025-02-26,2025-02-26
tt21105546,N/A,Japan,2025-02-26,2025-02-26
tt22006138,7.1,Japan,2025-02-26,2025-02-26
tt27930733,N/A,Japan,2025-02-26,2025-02-26
tt22777600,6.7,Japan,2025-02-26,2025-02-26
tt18395238,6.6,Japan,2025-02-26,2025-02-26
tt11923304,6.5,Japan,2025-02-26,2025-02-26
tt22037646,N/A,Japan,2025-02-26,2025-02-26
tt20251822,6.9,Japan,2025-02-26,2025-02-26
tt1259521,7.0,"Canada, United States",2025-02-26,2025-02-26
tt0113824,7.8,Japan,2025-02-26,2025-02-26
tt24670176,5.7,Japan,2025-02-26,2025-02-26
tt1301178,6.9,Japan,2025-02-26,2025-02-26
tt28635008,N/A,Japan,2025-02-26,2025-02-26
tt28347814,7.7,Japan,2025-02-26,2025-02-26
tt17309864,N/A,"Japan, France",2025-02-26,2025-02-26
tt28444512,N/A,Japan,2025-02-26,2025-02-26
tt11179000,N/A,Japan,2025-02-26,2025-02-26
tt25399466,N/A,Japan,2025-02-26,2025-02-26
tt27510170,N/A,Japan,2025-02-26,2025-02-26
tt0113725,7.5,Japan,2025-02-26,2025-02-26
tt14141970,8.3,Japan,2025-02-26,2025-02-26
tt22651844,N/A,Japan,2025-02-26,2025-02-26
tt21647658,N/A,Japan,2025-02-26,2025-02-26
tt21819780,7.2,Japan,2025-02-26,2025-02-26
tt0408664,8.0,Japan,2025-02-26,2025-02-26
tt24161580,N/A,Japan,2025-02-26,2025-02-26
tt21216020,N/A,Japan,2025-02-26,2025-02-26
tt22648994,N/A,Japan,2025-02-26,2025-02-26
tt13369122,6.4,Japan,2025-02-26,2025-02-26
tt28259022,N/A,Japan,2025-02-26,2025-02-26
tt28756694,N/A,Japan,2025-02-26,2025-02-26
tt21434474,5.7,Japan,2025-02-26,2025-02-26
tt1087578,7.9,Japan,2025-02-26,2025-02-26
tt0089206,7.0,Japan,2025-02-26,2025-02-26
tt22062330,N/A,Japan,2025-02-26,2025-02-26
tt19845444,N/A,Japan,2025-02-26,2025-02-26
tt28490873,8.1,Japan,2025-02-26,2025-02-26
tt23322952,7.0,Japan,2025-02-26,2025-02-26
tt0100991,6.1,Japan,2025-02-26,2025-02-26
tt2271315,6.7,Japan,2025-02-26,2025-02-26
tt31407003,N/A,N/A,2025-02-26,2025-02-26
tt28489497,N/A,Japan,2025-02-26,2025-02-26
tt26689671,N/A,Japan,2025-02-26,2025-02-26
tt21944604,6.4,Japan,2025-02-26,2025-02-26
tt14190918,N/A,Japan,2025-02-26,2025-02-26
tt27745148,N/A,Japan,2025-02-26,2025-02-26
tt26930646,N/A,Japan,2025-02-26,2025-02-26
tt27510455,6.5,Japan,2025-02-26,2025-02-26
tt1160629,7.4,Japan,2025-02-26,2025-02-26
tt0347149,8.2,"Japan, United States",2025-02-26,2025-02-26
tt22046186,5.9,Japan,2025-02-26,2025-02-26
tt15165236,7.4,Hong Kong,2025-02-26,2025-02-26
tt15625968,N/A,Japan,2025-02-26,2025-02-26
tt1606180,7.0,United States,2025-02-26,2025-02-26
tt0127310,7.3,Japan,2025-02-26,2025-02-26
tt2412556,6.6,Japan,2025-02-26,2025-02-26
tt14246570,N/A,"Japan, Taiwan",2025-02-26,2025-02-26
tt13409496,5.6,Japan,2025-02-26,2025-02-26
tt0093502,7.3,Japan,2025-02-26,2025-02-26
tt22467872,N/A,Japan,2025-02-26,2025-02-26
tt0133089,7.2,Japan,2025-02-26,2025-02-26
tt30750832,N/A,Japan,2025-02-26,2025-02-26
tt0104874,7.4,Japan,2025-02-26,2025-02-26
tt0330904,6.8,Japan,2025-02-26,2025-02-26
tt0095597,6.7,Japan,2025-02-26,2025-02-26
tt0119698,8.3,Japan,2025-02-26,2025-02-26
tt0876563,7.6,Japan,2025-02-26,2025-02-26
tt22437974,6.4,Japan,2025-02-26,2025-02-26
tt0098972,6.5,Japan,2025-02-26,2025-02-26
tt0106651,6.9,Japan,2025-02-26,2025-02-26
tt1842532,6.8,Japan,2025-02-26,2025-02-26
tt19719976,7.6,"Pakistan, United States",2025-02-26,2025-02-26
tt19785426,6.7,"Germany, France, Cyprus, Occupied Palestinian Territory, Qatar",2025-02-26,2025-02-26
tt10288566,7.7,"Denmark, Sweden, Netherlands, Belgium, France",2025-02-26,2025-02-26
tt15387506,7.2,Denmark,2025-02-26,2025-02-26
tt22742964,7.0,Taiwan,2025-02-26,2025-02-26
tt27671269,5.7,Taiwan,2025-02-26,2025-02-26
tt29319990,7.3,Taiwan,2025-02-26,2025-02-26
tt21962086,5.3,Taiwan,2025-02-26,2025-02-26
tt28349905,7.0,Taiwan,2025-02-26,2025-02-26
tt20247796,N/A,Taiwan,2025-02-26,2025-02-26
tt27033991,4.1,Taiwan,2025-02-26,2025-02-26
tt29195650,7.4,Taiwan,2025-02-26,2025-02-26
tt24330660,5.6,Taiwan,2025-02-26,2025-02-26
tt27766132,6.1,Taiwan,2025-02-26,2025-02-26
tt26686436,6.3,"Taiwan, Hong Kong",2025-02-26,2025-02-26
tt22742070,6.3,Taiwan,2025-02-26,2025-02-26
tt0096908,7.8,Taiwan,2025-02-26,2025-02-26
tt26686277,N/A,Taiwan,2025-02-26,2025-02-26
tt22754786,N/A,Taiwan,2025-02-26,2025-02-26
tt29452517,7.3,Taiwan,2025-02-26,2025-02-26
tt27811012,N/A,Taiwan,2025-02-26,2025-02-26
tt12929746,4.0,Taiwan,2025-02-26,2025-02-26
tt29566160,6.5,Taiwan,2025-02-26,2025-02-26
tt28265358,N/A,Taiwan,2025-02-26,2025-02-26
tt22746776,N/A,Taiwan,2025-02-26,2025-02-26
tt27671363,N/A,Taiwan,2025-02-26,2025-02-26
tt28220721,5.6,Taiwan,2025-02-26,2025-02-26
tt27928749,N/A,Taiwan,2025-02-26,2025-02-26
tt27042866,N/A,China,2025-02-26,2025-02-26
tt27033944,N/A,Taiwan,2025-02-26,2025-02-26
tt29236840,N/A,Taiwan,2025-02-26,2025-02-26
tt22463330,N/A,Taiwan,2025-02-26,2025-02-26
tt27996285,N/A,Taiwan,2025-02-26,2025-02-26
tt21116954,6.8,Taiwan,2025-02-26,2025-02-26
tt11697820,6.6,"Taiwan, France",2025-02-26,2025-02-26
tt29497968,N/A,Taiwan,2025-02-26,2025-02-26
tt29115028,N/A,Taiwan,2025-02-26,2025-02-26
tt0337507,8.1,Taiwan,2025-02-26,2025-02-26
tt28525465,N/A,N/A,2025-02-26,2025-02-26
tt28484838,N/A,"Taiwan, Hong Kong",2025-02-26,2025-02-26
tt21969886,N/A,Taiwan,2025-02-26,2025-02-26
tt15435040,N/A,Taiwan,2025-02-26,2025-02-26
tt31913644,N/A,Taiwan,2025-02-26,2025-02-26
tt30488449,N/A,Taiwan,2025-02-26,2025-02-26
tt29115814,N/A,Taiwan,2025-02-26,2025-02-26
tt27936806,N/A,Taiwan,2025-02-26,2025-02-26
tt30842823,N/A,Taiwan,2025-02-26,2025-02-26
tt1216278,5.5,Taiwan,2025-02-26,2025-02-26
tt0082371,5.9,Taiwan,2025-02-26,2025-02-26
tt15430628,6.3,"China, Hong Kong",2025-02-26,2025-02-26
tt18689962,N/A,China,2025-02-26,2025-02-26
tt18673234,N/A,China,2025-02-26,2025-02-26
tt15413054,5.3,China,2025-02-26,2025-02-26
tt8519380,6.3,China,2025-02-26,2025-02-26
tt11482948,6.0,China,2025-02-26,2025-02-26
tt0234837,7.4,"Germany, China",2025-02-26,2025-02-26
tt14859416,7.5,"Turkey, France, Germany, Netherlands, Greece, Croatia",2025-02-26,2025-02-26
tt13231544,7.8,"Turkey, France, Germany, Sweden, Qatar",2025-02-26,2025-02-26
tt14330672,7.8,"Sudan, Sweden, Germany, Saudi Arabia, France, Egypt",2025-02-26,2025-02-26
tt27802490,6.9,South Korea,2025-02-26,2025-02-26
tt13446168,6.5,"Thailand, South Korea",2025-02-26,2025-02-26
tt27811040,6.6,South Korea,2025-02-26,2025-02-26
tt32938930,8.4,South Korea,2025-02-26,2025-02-26
tt31624258,6.8,South Korea,2025-02-26,2025-02-26
tt32881486,7.7,South Korea,2025-02-26,2025-02-26
tt25808194,5.5,"South Korea, Hong Kong",2025-02-26,2025-02-26
tt32175399,6.2,South Korea,2025-02-26,2025-02-26
tt32903026,8.3,South Korea,2025-02-26,2025-02-26
tt32013903,5.3,South Korea,2025-02-26,2025-02-26
tt31898445,6.4,South Korea,2025-02-26,2025-02-26
tt20201212,6.5,South Korea,2025-02-26,2025-02-26
tt30287778,6.4,South Korea,2025-02-26,2025-02-26
tt26591189,4.8,South Korea,2025-02-26,2025-02-26
tt1562328,7.4,Taiwan,2025-02-26,2025-02-26
tt32220831,6.4,"South Korea, Korea",2025-02-26,2025-02-26
tt32475217,6.5,South Korea,2025-02-26,2025-02-26
tt31315820,5.9,South Korea,2025-02-26,2025-02-26
tt12663266,N/A,Korea,2025-02-26,2025-02-26
tt30364726,6.6,South Korea,2025-02-26,2025-02-26
tt34490115,N/A,South Korea,2025-02-26,2025-02-26
tt12664652,N/A,South Korea,2025-02-26,2025-02-26
tt34692664,N/A,South Korea,2025-02-26,2025-02-26
tt33022813,7.8,South Korea,2025-02-26,2025-02-26
tt15426974,6.3,N/A,2025-02-26,2025-02-26
tt29466094,6.1,South Korea,2025-02-26,2025-02-26
tt28710841,5.4,South Korea,2025-02-26,2025-02-26
tt32322546,5.7,South Korea,2025-02-26,2025-02-26
tt22813112,6.3,South Korea,2025-02-26,2025-02-26
tt30911335,N/A,South Korea,2025-02-26,2025-02-26
tt27176023,N/A,South Korea,2025-02-26,2025-02-26
tt32799289,N/A,South Korea,2025-02-26,2025-02-26
tt28488187,7.2,South Korea,2025-02-26,2025-02-26
tt14916052,5.5,South Korea,2025-02-26,2025-02-26
tt32933495,N/A,South Korea,2025-02-26,2025-02-26
tt27304839,6.0,South Korea,2025-02-26,2025-02-26
tt26736481,N/A,South Korea,2025-02-26,2025-02-26
tt0428870,8.1,South Korea,2025-02-26,2025-02-26
tt28077172,N/A,South Korea,2025-02-26,2025-02-26
tt27830625,4.3,South Korea,2025-02-26,2025-02-26
tt1588356,7.5,South Korea,2025-02-26,2025-02-26
tt20114686,7.3,United Kingdom,2025-02-26,2025-02-26
tt8542964,6.1,"Australia, United States",2025-02-26,2025-02-26
tt26612950,7.4,"Germany, United States",2025-02-26,2025-02-26
tt15740596,7.1,Germany,2025-02-26,2025-02-26
tt26440619,7.1,Germany,2025-02-26,2025-02-26
tt14439178,7.1,"Germany, Austria",2025-02-26,2025-02-26
tt13506526,6.2,"Germany, Austria, Switzerland, United Kingdom",2025-02-26,2025-02-26
tt14514964,5.1,"Germany, Belgium, Norway",2025-02-26,2025-02-26
tt27148236,7.2,"Germany, Netherlands",2025-02-26,2025-02-26
tt8892064,6.7,Germany,2025-02-26,2025-02-26
tt16103266,6.1,"Austria, Switzerland, Germany, Luxembourg",2025-02-26,2025-02-26
tt26315142,7.0,"Mexico, France, Denmark, Netherlands",2025-02-26,2025-02-26
tt14212142,4.5,Mexico,2025-02-26,2025-02-26
tt0056732,8.0,Mexico,2025-02-26,2025-02-26
tt27816866,6.7,"Qatar, Germany, Netherlands, Portugal, Mongolia, France",2025-02-26,2025-02-26
tt21605226,7.2,"Mongolia, France, Switzerland, Qatar",2025-02-26,2025-02-26
tt14561712,7.3,"Italy, France, Switzerland, Turkey",2025-02-26,2025-02-26
tt6832210,6.7,Italy,2025-02-26,2025-02-26
tt14225838,7.6,"Italy, Belgium, France",2025-02-26,2025-02-26
tt21800162,7.7,Italy,2025-02-26,2025-02-26
tt14137416,7.0,"Italy, France, Germany",2025-02-26,2025-02-26
tt4707780,N/A,"Italy, Switzerland",2025-02-26,2025-02-26
tt15213704,6.4,Italy,2025-02-26,2025-02-26
tt7270808,6.9,"Italy, Belgium",2025-02-26,2025-02-26
tt9320170,5.4,Italy,2025-02-26,2025-02-26
tt25730490,3.7,Sweden,2025-02-26,2025-02-26
tt0064165,7.4,"Switzerland, France, Italy",2025-02-26,2025-02-26
tt32277855,N/A,Singapore,2025-02-26,2025-02-26
tt32363253,6.5,Singapore,2025-02-26,2025-02-26
tt15782690,6.3,Ireland,2025-02-26,2025-02-26
tt20420790,6.0,"Estonia, Greece, Finland, Latvia",2025-02-26,2025-02-26
tt26006472,5.9,Austria,2025-02-26,2025-02-26
tt32740311,5.0,Vietnam,2025-02-26,2025-02-26
tt30460383,5.4,Vietnam,2025-02-26,2025-02-26
